news_cs,Chicago Sun-Times,General,https://chicago.suntimes.com/,Daily,Chicago,1948,"Mon. D, YYYY"
news_ct,Chicago Tribune,General,https://www.chicagotribune.com/,Daily,Chicago,1847,"Mon D, YYYY"
news_cd,The Chicago Defender,African American,https://chicagodefender.com/,Weekly,Chicago,1905,"Month D, YYYY"
news_cc,Crain's Chicago Business,Business,https://www.chicagobusiness.com/,Weekly,Chicago,1978,"Month DD, YYYY"
news_hp,Hyde Park Herald,General,https://www.hpherald.com/,Weekly,Hyde Park,1882,"Mon D, YYYY"
news_tt,The Triibe,African American,https://thetriibe.com/,Daily,Chicago,2017,Mon DD YYYY
news_ln,Lawndale News,Hispanic,http://www.lawndalenews.com/,Weekly,Chicago,1945,"Month D, YYYY"
